1379	body_diff
BODY diff	jimmybogard/2011/05/25/symptoms-of-a-centralized-vcs/index.html
BODY diff	jimmybogard/2011/05/27/distributed-computing-fallacies-and-rest/index.html
BODY diff	jimmybogard/2011/06/21/upsides-of-scrum/index.html
BODY diff	jimmybogard/2011/08/25/integrating-toto-and-a-sinatra-app-in-10-steps/index.html
BODY diff	jimmybogard/2011/09/13/automapper-completely-moved-to-github/index.html
BODY diff	jimmybogard/2011/09/20/git-workflows-with-git-tfs/index.html
BODY diff	jimmybogard/2011/10/11/event-sourcing-as-a-strategic-advantage/index.html
BODY diff	jimmybogard/2011/10/12/the-dart-hello-world/index.html
BODY diff	jimmybogard/2011/10/14/the-d-in-dvcs/index.html
BODY diff	jimmybogard/2011/11/28/dealing-with-transactions/index.html
BODY diff	jimmybogard/2011/12/07/is-threadstatic-a-leaky-abstraction/index.html
BODY diff	jimmybogard/2011/12/16/duke-nukem-unhappy-marriages-and-the-anna-karenina-principle/index.html
BODY diff	jimmybogard/2012/01/31/multiple-messages-and-transport-messages-in-nservicebus/index.html
BODY diff	jimmybogard/2012/02/01/improving-the-git-windows-experience-downloads/index.html
BODY diff	jimmybogard/2012/02/22/built-in-roles-in-nservicebus/index.html
BODY diff	jimmybogard/2012/03/19/integrating-and-isolating-the-container-in-tests/index.html
BODY diff	jimmybogard/2012/03/29/how-to-fork-the-asp-net-web-stack-to-github/index.html
BODY diff	jimmybogard/2012/04/02/working-with-forks-on-github-or-codeplex/index.html
BODY diff	jimmybogard/2012/04/10/asp-net-web-api-mvc-viewmodels-and-formatters/index.html
BODY diff	jimmybogard/2012/04/18/custom-errors-and-error-detail-policy-in-asp-net-web-api/index.html
BODY diff	jimmybogard/2012/05/01/persisting-enumeration-classes-with-nhibernate/index.html
BODY diff	jimmybogard/2012/06/15/using-posh-git-and-posh-hg-together/index.html
BODY diff	jimmybogard/2012/07/20/choosing-an-orm-strategy/index.html
BODY diff	jimmybogard/2012/07/26/orm-techniques-for-legacy-databases/index.html
BODY diff	jimmybogard/2012/08/13/reliable-job-scheduling-with-nservicebus-and-quartz-net/index.html
BODY diff	jimmybogard/2012/08/22/busting-some-cqrs-myths/index.html
BODY diff	jimmybogard/2012/09/20/limiting-your-abstractions/index.html
BODY diff	jimmybogard/2012/10/08/favor-query-objects-over-repositories/index.html
BODY diff	jimmybogard/2012/10/18/isolating-database-data-in-integration-tests/index.html
BODY diff	jimmybogard/2012/10/23/feature-branches-and-toggles/index.html
BODY diff	jimmybogard/2012/11/01/nservicebus-and-concurrency/index.html
BODY diff	jimmybogard/2012/11/06/testing-with-queries-and-repositories-a-simple-example/index.html
BODY diff	jimmybogard/2012/11/07/why-githubs-pricing-model-stinks-for-us/index.html
BODY diff	jimmybogard/2012/11/14/respect-and-the-40-hour-work-week/index.html
BODY diff	jimmybogard/2012/12/06/messaging-semantics-names-and-verbs/index.html
BODY diff	jimmybogard/2012/12/20/messaging-semantics-ownership/index.html
BODY diff	jimmybogard/2013/01/29/fizzbuzz-is-dead-long-live-fizzbuzz/index.html
BODY diff	jimmybogard/2013/01/31/nservicebus-semantic-versioning-and-events/index.html
BODY diff	jimmybogard/2013/03/26/scaling-nservicebus-sagas/index.html
BODY diff	jimmybogard/2013/04/26/saga-alternatives-routing-slips/index.html
BODY diff	jimmybogard/2013/05/01/messages-data-and-types/index.html
BODY diff	jimmybogard/2013/05/15/eventual-consistency-in-rest-apis/index.html
BODY diff	jimmybogard/2013/06/03/un-reliability-in-messaging-idempotency-and-de-duplication/index.html
BODY diff	jimmybogard/2013/06/06/acid-2-0-in-action/index.html
BODY diff	jimmybogard/2013/06/18/strategies-for-isolating-the-database-in-tests/index.html
BODY diff	jimmybogard/2013/06/20/run-tests-explicitly-in-xunit-net/index.html
BODY diff	jimmybogard/2013/07/18/conventional-html-in-asp-net-mvc-a-primer/index.html
BODY diff	jimmybogard/2013/08/13/conventional-html-in-asp-net-mvc-building-tags/index.html
BODY diff	jimmybogard/2013/09/04/automapper-3-0-portable-class-libraries-and-platformnotsupportedexception/index.html
BODY diff	jimmybogard/2013/09/26/test-styles-and-avoiding-setupteardown/index.html
BODY diff	jimmybogard/2013/10/03/scaling-lessons-learnedfrom-0-to-15-million-users/index.html
BODY diff	jimmybogard/2013/10/10/put-your-controllers-on-a-diet-redux/index.html
BODY diff	jimmybogard/2013/10/22/put-your-controllers-on-a-diet-defactoring/index.html
BODY diff	jimmybogard/2013/10/23/put-your-controllers-on-a-diet-a-survey/index.html
BODY diff	jimmybogard/2013/10/29/put-your-controllers-on-a-diet-gets-and-queries/index.html
BODY diff	jimmybogard/2013/11/07/null-collectionsarrays-from-mvc-model-binding/index.html
BODY diff	jimmybogard/2013/12/19/put-your-controllers-on-a-diet-posts-and-commands/index.html
BODY diff	jimmybogard/2013/12/20/proper-sessiondbcontext-lifecycle-management/index.html
BODY diff	jimmybogard/2014/02/04/rendering-asp-net-content-as-pdf/index.html
BODY diff	jimmybogard/2014/02/19/converting-automapper-to-a-portable-class-library/index.html
BODY diff	jimmybogard/2014/02/27/reducing-nservicebus-saga-load/index.html
BODY diff	jimmybogard/2014/03/11/efficient-querying-with-linq-automapper-and-future-queries/index.html
BODY diff	jimmybogard/2014/03/12/avoid-many-to-many-mappings-in-orms/index.html
BODY diff	jimmybogard/2014/04/03/using-automapper-to-prevent-select-n1-problems/index.html
BODY diff	jimmybogard/2014/04/08/using-automapper-to-perform-linq-aggregations/index.html
BODY diff	jimmybogard/2014/04/15/automapper-3-2-0-released/index.html
BODY diff	jimmybogard/2014/04/22/migrating-from-nhibernate-to-entity-framework/index.html
BODY diff	jimmybogard/2014/04/29/domain-modeling-with-entity-framework-scorecard/index.html
BODY diff	jimmybogard/2014/05/07/projecting-computed-properties-with-linq-and-automapper/index.html
BODY diff	jimmybogard/2014/05/08/missing-ef-feature-workarounds-cascade-delete-orphans/index.html
BODY diff	jimmybogard/2014/05/09/missing-ef-feature-workarounds-encapsulated-collections/index.html
BODY diff	jimmybogard/2014/05/13/a-better-domain-events-pattern/index.html
BODY diff	jimmybogard/2014/05/29/missing-ef-feature-workarounds-filters/index.html
BODY diff	jimmybogard/2014/07/11/conventional-html-in-asp-net-mvc-adopting-fubu-conventions/index.html
BODY diff	jimmybogard/2014/07/17/conventional-html-in-asp-net-mvc-baseline-behavior/index.html
BODY diff	jimmybogard/2014/07/22/conventional-html-in-asp-net-mvc-replacing-form-helpers/index.html
BODY diff	jimmybogard/2014/07/23/conventional-html-in-asp-net-mvc-data-bound-elements/index.html
BODY diff	jimmybogard/2014/07/24/conventional-html-in-asp-net-mvc-validators/index.html
BODY diff	jimmybogard/2014/07/25/conventional-html-in-asp-net-mvc-building-larger-primitives/index.html
BODY diff	jimmybogard/2014/08/14/conventional-html-in-asp-net-mvc-client-side-templates/index.html
BODY diff	jimmybogard/2014/09/09/tackling-cross-cutting-concerns-with-a-mediator-pipeline/index.html
BODY diff	jimmybogard/2014/09/17/container-usage-guidelines/index.html
BODY diff	jimmybogard/2014/09/23/the-value-proposition-of-hypermedia/index.html
BODY diff	jimmybogard/2014/10/02/nservicebus-5-0-behaviors-in-action-routing-slips/index.html
BODY diff	jimmybogard/2014/10/28/comparing-processing-times-of-nservicebus-saga-patterns/index.html
BODY diff	jimmybogard/2014/11/11/dealing-with-the-linker-in-xamarin-apps/index.html
BODY diff	jimmybogard/2014/11/13/mobile-authentication-with-xamarin-auth-and-refresh-tokens/index.html
BODY diff	jimmybogard/2014/12/17/mediatr-hits-1-0/index.html
BODY diff	jimmybogard/2014/12/19/automapper-3-3-feature-open-generics/index.html
BODY diff	jimmybogard/2014/12/23/automapper-3-3-feature-projection-conversions/index.html
BODY diff	jimmybogard/2014/12/30/automapper-3-3-feature-parameterized-projections/index.html
BODY diff	jimmybogard/2015/01/13/generic-variance-in-di-containers/index.html
BODY diff	jimmybogard/2015/01/15/combating-the-lava-layer-anti-pattern-with-rolling-refactoring/index.html
BODY diff	jimmybogard/2015/01/20/integrating-mediatr-with-web-api/index.html
BODY diff	jimmybogard/2015/01/29/clean-tests-a-primer/index.html
BODY diff	jimmybogard/2015/02/05/clean-tests-building-test-types/index.html
BODY diff	jimmybogard/2015/02/17/clean-tests-isolating-internal-state/index.html
BODY diff	jimmybogard/2015/02/19/reliable-database-tests-with-respawn/index.html
BODY diff	jimmybogard/2015/03/02/clean-tests-isolating-the-database/index.html
BODY diff	jimmybogard/2015/03/24/clean-tests-isolation-with-fakes/index.html
BODY diff	jimmybogard/2015/04/07/clean-tests-database-peristence/index.html
BODY diff	jimmybogard/2015/04/17/saga-implementation-patterns-singleton/index.html
BODY diff	jimmybogard/2015/05/05/cqrs-with-mediatr-and-automapper/index.html
BODY diff	jimmybogard/2015/05/19/end-to-end-hypermedia-making-the-leap/index.html
BODY diff	jimmybogard/2015/05/22/end-to-end-hypermedia-choosing-a-media-type/index.html
BODY diff	jimmybogard/2015/06/03/end-to-end-hypermedia-building-the-server/index.html
BODY diff	jimmybogard/2015/06/18/end-to-end-hypermedia-building-the-client/index.html
BODY diff	jimmybogard/2015/07/01/end-to-end-hypermedia-building-a-react-client/index.html
BODY diff	jimmybogard/2015/07/02/ndc-talk-on-solid-in-slices-not-layers-video-online/index.html
BODY diff	jimmybogard/2015/07/07/automapper-dev-builds-moved-to-myget/index.html
BODY diff	jimmybogard/2015/07/08/entity-framework-extensions-for-automapper/index.html
BODY diff	jimmybogard/2015/07/17/c-6-exception-filters-will-improve-your-home-life/index.html
BODY diff	jimmybogard/2015/08/05/automapper-4-0-released/index.html
BODY diff	jimmybogard/2015/12/09/c-6-feature-review-auto-property-enhancements/index.html
BODY diff	jimmybogard/2015/12/17/c-6-feature-review-expression-bodied-function-members/index.html
BODY diff	jimmybogard/2016/01/21/removing-the-static-api-from-automapper/index.html
BODY diff	jimmybogard/2016/03/14/software-lessons-from-property-brothers/index.html
BODY diff	jimmybogard/2016/04/29/validation-inside-or-outside-entities/index.html
BODY diff	jimmybogard/2016/05/24/my-oss-cicd-pipeline/index.html
BODY diff	jimmybogard/2016/06/01/cqrs-and-rest-the-perfect-match/index.html
BODY diff	jimmybogard/2016/06/13/10-lessons-from-a-long-running-ddd-project-part-1/index.html
BODY diff	jimmybogard/2016/06/20/10-lessons-from-a-long-running-ddd-project-part-2/index.html
BODY diff	jimmybogard/2016/06/24/automapper-5-0-speed-increases/index.html
BODY diff	jimmybogard/2016/07/18/htmltags-4-1-released-for-asp-net-4-and-asp-net-core/index.html
BODY diff	jimmybogard/2016/07/19/mediatr-extensions-for-microsoft-dependency-injection-released/index.html
BODY diff	jimmybogard/2016/07/20/integrating-automapper-with-asp-net-core-di/index.html
BODY diff	jimmybogard/2016/10/13/mediatr-pipeline-examples/index.html
BODY diff	jimmybogard/2016/10/21/contoso-university-updated-to-asp-net-core/index.html
BODY diff	jimmybogard/2016/10/24/vertical-slice-test-fixtures-for-mediatr-and-asp-net-core/index.html
BODY diff	jimmybogard/2016/10/27/cqrsmediatr-implementation-patterns/index.html
BODY diff	joeocampo/2007/01/20/agile-project-management-reading-list/index.html
BODY diff	joeocampo/2007/03/06/nunit-behavior-driven-development/index.html
BODY diff	joeocampo/2007/03/07/a-few-good-coders/index.html
BODY diff	joeocampo/2007/03/09/our-teams-development-lab/index.html
BODY diff	joeocampo/2007/03/10/net-behavior-driven-development-using-nunit-next-steps/index.html
BODY diff	joeocampo/2007/03/16/corporate-agile-software-development/index.html
BODY diff	joeocampo/2007/04/03/a-discussion-on-domain-driven-design/index.html
BODY diff	joeocampo/2007/04/15/a-discussion-on-domain-driven-design-entities/index.html
BODY diff	joeocampo/2007/04/23/a-discussion-on-domain-driven-design-value-objects/index.html
BODY diff	joeocampo/2007/05/11/upgraded-to-community-server-2007/index.html
BODY diff	joeocampo/2007/05/15/agile-leadership-and-coaching-development-manager-s-need-to-grow-up/index.html
BODY diff	joeocampo/2007/06/11/wife-1-0/index.html
BODY diff	joeocampo/2007/06/20/behavior-driven-design-with-nunit-user-group-presentation-level-100/index.html
BODY diff	joeocampo/2007/07/16/more-bdd-xbehave-madness/index.html
BODY diff	joeocampo/2007/07/17/come-and-get-it-los-techies-quot-pablo-quot-merchandise/index.html
BODY diff	joeocampo/2007/07/23/nunit-s-new-constraint-model/index.html
BODY diff	joeocampo/2007/08/07/attempting-to-demystify-behavior-driven-development/index.html
BODY diff	joeocampo/2007/08/09/great-dane-golden-retriever-chihuahua-developer-estimates/index.html
BODY diff	joeocampo/2007/09/04/nbehave-story-authoring/index.html
BODY diff	joeocampo/2007/09/05/concerns-about-nbehave/index.html
BODY diff	joeocampo/2007/09/07/lostechies-status/index.html
BODY diff	joeocampo/2007/09/08/scrum-the-gateway-drug-to-true-agility/index.html
BODY diff	joeocampo/2007/09/11/scrum-creates-job-opportunities/index.html
BODY diff	joeocampo/2007/09/12/complexity-based-programming/index.html
BODY diff	joeocampo/2007/09/14/agile-bibliography-wiki/index.html
BODY diff	joeocampo/2007/09/20/agile-vs-traditional-development-cost-models-maybe/index.html
BODY diff	joeocampo/2007/09/26/forget-ultramon-checkout-display-fusion/index.html
BODY diff	joeocampo/2007/09/27/programmers-still-in-the-dark-ages/index.html
BODY diff	joeocampo/2007/09/28/i-m-looking-for-a-few-good-developers-contract/index.html
BODY diff	joeocampo/2007/10/03/why-every-developer-needs-a-macbook-pro/index.html
BODY diff	joeocampo/2007/10/07/alt-net-conference-and-behavior-driven-design/index.html
BODY diff	joeocampo/2007/10/08/resp-why-alt-net/index.html
BODY diff	joeocampo/2007/10/16/thoughts-on-openup/index.html
BODY diff	joeocampo/2007/10/22/please-welcome-evan-hoff/index.html
BODY diff	joeocampo/2007/11/14/when-passion-becomes-dogma-is-it-elitism/index.html
BODY diff	joeocampo/2007/12/10/user-story-templates/index.html
BODY diff	joeocampo/2007/12/19/bdd-surprise-r-usage-scenarios/index.html
BODY diff	joeocampo/2008/01/09/how-to-drink-from-a-fire-hose/index.html
BODY diff	joeocampo/2008/02/04/consultant-frustration-coefficient/index.html
BODY diff	joeocampo/2008/02/08/found-a-new-apm-tool/index.html
BODY diff	joeocampo/2008/02/27/updates-to-nbehave/index.html
BODY diff	joeocampo/2008/03/31/ptom-ocp-revisited-in-ruby/index.html
BODY diff	joeocampo/2008/05/21/twittering-from-the-command-line/index.html
BODY diff	joeocampo/2008/06/07/my-issues-with-the-term-quot-scrum-master-quot/index.html
BODY diff	joeocampo/2008/08/27/need-to-get-something-off-my-chest/index.html
BODY diff	joeocampo/2008/10/12/managing-changes-in-scope-and-direction-in-an-agile-projects/index.html
BODY diff	joeocampo/2008/10/29/role-storming/index.html
BODY diff	joeocampo/2009/05/06/setting-up-ubuntu-jaunty-for-ruby-and-rails-development/index.html
BODY diff	joeocampo/2009/06/11/check-the-depth-of-the-pool/index.html
BODY diff	joeocampo/2011/05/11/announcing-pablos-fiesta-2011/index.html
BODY diff	joeocampo/2011/10/02/pablos-fiesta-thank-you/index.html
BODY diff	joeybeninghove/2007/05/17/setting-default-focus-using-monorail-prototype-ajax-libraryw/index.html
BODY diff	joeybeninghove/2007/05/17/unit-testing-nhibernate-dals-what-are-you-really-testing/index.html
BODY diff	joeybeninghove/2007/05/25/thoughts-on-validating-nhibernate-mapping-files/index.html
BODY diff	joeybeninghove/2007/05/25/vs-testing-annoyance-of-the-day/index.html
BODY diff	joeybeninghove/2007/06/22/yet-another-reason-to-practice-tdd/index.html
BODY diff	joeybeninghove/2007/06/29/sql-server-ce-great-for-prototyping-and-testing/index.html
BODY diff	joeybeninghove/2007/09/04/change-is-in-the-air/index.html
BODY diff	joeybeninghove/2007/09/10/building-the-often-needed-anti-corruption-layer/index.html
BODY diff	joeybeninghove/2007/09/15/agile-web-development-with-rails-chapter-3/index.html
BODY diff	joeybeninghove/2007/09/16/agile-web-development-with-rails-chapter-4/index.html
BODY diff	joeybeninghove/2007/09/16/agile-web-development-with-rails-chapter-5/index.html
BODY diff	joeybeninghove/2007/09/16/ruby-so-easy-a-wife-can-do-it/index.html
BODY diff	joeybeninghove/2007/09/28/my-first-interview-that-i-have-given/index.html
BODY diff	joeybeninghove/2007/09/29/quick-tip-enabling-wordpress-tagging-in-wlw/index.html
BODY diff	joeybeninghove/2007/09/30/re-presentation-model-question/index.html
BODY diff	joeybeninghove/2007/10/02/presentation-model-quot-screen-quot-store-example/index.html
BODY diff	joeybeninghove/2007/10/08/funny-question-and-response-of-the-day/index.html
BODY diff	joeybeninghove/2007/10/11/effects-of-encapsulation-on-unit-tests-enumerableassert/index.html
BODY diff	joeybeninghove/2007/10/11/re-technology-brainstorm/index.html
BODY diff	joeybeninghove/2007/10/17/from-windsor-xml-to-binsor-in-4-hours/index.html
BODY diff	joeybeninghove/2007/10/25/monorail-controller-test-analysis-problem-and-resolution/index.html
